Difficulty,do_switch,resp_type,keyTrial.rt,too_slow_trial,trial_num,block_num,correct,block_third,Incentive,ExactAge,FlooredAge,AgeGroup,participant
Easy,0,correct,0.848,0,1,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.9108,0,2,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6746,0,3,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.845,0,4,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.5644,0,5,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.6446,0,6,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.5607,0,7,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.636,0,8,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7614,0,9,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.5551,0,10,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.904,0,11,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7094,0,12,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.5129,0,13,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.4085,0,14,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.4149,0,15,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.4314,0,16,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.5,0,17,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,incorrect,0.4949,0,18,1,0,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6199,0,19,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.5359,0,20,1,1,Early,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7172,0,21,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.657,0,22,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.4495,0,23,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.4861,0,24,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.8381,0,25,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.8176,0,26,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7382,0,27,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7067,0,28,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.8078,0,29,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.734,0,30,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.751,0,31,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.7261,0,32,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6112,0,33,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6338,0,34,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.7912,0,35,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6676,0,36,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7507,0,37,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7516,0,38,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7845,0,39,2,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.7688,0,40,2,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.8264,0,41,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6167,0,42,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6173,0,43,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6612,0,44,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6996,0,45,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6342,0,46,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6405,0,47,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6391,0,48,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.8487,0,49,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.5972,0,50,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.7191,0,51,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6066,0,52,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6343,0,53,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6213,0,54,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6515,0,55,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5513,0,56,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.7649,0,57,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5558,0,58,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.601,0,59,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.4514,0,60,3,1,Early,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6648,0,61,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.5505,0,62,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6554,0,63,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.7063,0,64,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6384,0,65,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.738,0,66,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5053,0,67,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6495,0,68,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.73740000000000006,0,69,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,1.0544,0,70,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5536,0,71,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6203,0,72,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.7373,0,73,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5391,0,74,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.5226,0,75,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.5776,0,76,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.7412,0,77,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.638,0,78,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.7535,0,79,4,1,Early,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5782,0,80,4,1,Early,1¢,20.257534246575343,20,Adults,151
Easy,0,too_slow,NA,1,81,5,NA,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,too_slow,NA,1,82,5,NA,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6164,0,83,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.4768,0,84,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.5176,0,85,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,1.0001,0,86,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7093,0,87,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.5198,0,88,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.7991,0,89,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.9006,0,90,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6925,0,91,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,1.0508,0,92,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.7429,0,93,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6407,0,94,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6678,0,95,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.5665,0,96,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.7153,0,97,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7785,0,98,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,1.2382,0,99,5,1,Middle,1¢,20.257534246575343,20,Adults,151
Easy,1,too_slow,NA,1,100,5,NA,Middle,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.9665,0,101,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.8156,0,102,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,1,correct,1.2495,0,103,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,1.2437,0,104,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.8162,0,105,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.7326,0,106,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.7171,0,107,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.8074,0,108,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6893,0,109,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.617,0,110,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7081,0,111,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6271,0,112,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6532,0,113,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.8335,0,114,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.567,0,115,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,1.0042,0,116,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6949,0,117,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.6324,0,118,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6,0,119,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6341,0,120,6,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.7009,0,121,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.56,0,122,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.7219,0,123,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6403,0,124,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.8038,0,125,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6666,0,126,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,1.1778,0,127,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.8395,0,128,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.9689,0,129,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.617,0,130,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6246,0,131,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5696,0,132,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5374,0,133,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6506,0,134,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6831,0,135,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.533,0,136,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.7501,0,137,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5338,0,138,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.7753,0,139,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.8501,0,140,7,1,Middle,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6505,0,141,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6834,0,142,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.7842,0,143,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.4837,0,144,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.55,0,145,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6015,0,146,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.7709,0,147,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.7247,0,148,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.717,0,149,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6034,0,150,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5016,0,151,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6334,0,152,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5078,0,153,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.7028,0,154,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5674,0,155,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6234,0,156,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.8778,0,157,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.7528,0,158,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,1.2492,0,159,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5106,0,160,8,1,Middle,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.5917,0,161,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.5742,0,162,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.4606,0,163,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.5945,0,164,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6657,0,165,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.7898,0,166,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.591,0,167,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6138,0,168,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.7967,0,169,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6565,0,170,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6245,0,171,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7161,0,172,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6744,0,173,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.8798,0,174,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,1.2618,0,175,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7691,0,176,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.5822,0,177,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.8604,0,178,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.4485,0,179,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.3993,0,180,9,1,Late,10¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.8563,0,181,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.5075,0,182,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.7587,0,183,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,1.0144,0,184,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7228,0,185,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7741,0,186,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,1,correct,1.1465,0,187,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.9979,0,188,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.5767,0,189,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6656,0,190,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.633,0,191,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6559,0,192,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7595,0,193,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.4982,0,194,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6378,0,195,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,1,correct,0.4924,0,196,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.5971,0,197,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.7587,0,198,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.6476,0,199,10,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.4815,0,200,10,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6196,0,201,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6671,0,202,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6115,0,203,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.7626,0,204,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.8969,0,205,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5054,0,206,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5767,0,207,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.5807,0,208,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.5281,0,209,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.531,0,210,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.5084,0,211,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.523,0,212,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6215,0,213,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.7496,0,214,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5418,0,215,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6478,0,216,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5878,0,217,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.5788,0,218,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.5003,0,219,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.544,0,220,11,1,Late,10¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.7302,0,221,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6726,0,222,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6408,0,223,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.5783,0,224,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6988,0,225,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6214,0,226,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.6574,0,227,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6063,0,228,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.7576,0,229,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.7101,0,230,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,1.0133,0,231,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.5258,0,232,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.6889,0,233,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.733,0,234,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.8562,0,235,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.5605,0,236,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.7587,0,237,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.543,0,238,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,0,correct,0.7112,0,239,12,1,Late,1¢,20.257534246575343,20,Adults,151
Hard,1,correct,0.8796,0,240,12,1,Late,1¢,20.257534246575343,20,Adults,151
Easy,0,correct,0.9691,0,1,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.6757,0,2,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.9823,0,3,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.722,0,4,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,1,correct,0.8421,0,5,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,1,correct,0.7411,0,6,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.608,0,7,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.6581,0,8,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.5846,0,9,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.6803,0,10,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.6271,0,11,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.594,0,12,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.5085,0,13,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,1,correct,1.1001,0,14,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,1,correct,0.8427,0,15,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.5981,0,16,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.6381,0,17,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.5748,0,18,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.866,0,19,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.7268,0,20,1,1,Early,10¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.8532,0,21,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.6303,0,22,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,1,correct,0.9867,0,23,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.7166,0,24,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,1,correct,0.6853,0,25,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.7284,0,26,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.6092,0,27,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.5497,0,28,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.5923,0,29,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.5654,0,30,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.5689,0,31,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.6098,0,32,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,1,correct,1.0646,0,33,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.883,0,34,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.775,0,35,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,1,correct,0.7739,0,36,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.5945,0,37,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.532,0,38,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.6601,0,39,2,1,Early,1¢,19.208219178082192,19,Adults,152
Easy,0,correct,0.7282,0,40,2,1,Early,1¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.927,0,41,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,1,correct,0.881,0,42,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,1,correct,0.7948,0,43,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.5131,0,44,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,1,correct,0.9094,0,45,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.8,0,46,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,1,correct,0.7791,0,47,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.6095,0,48,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.7065,0,49,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,1,correct,0.7036,0,50,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,1,correct,0.8495,0,51,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,1,correct,0.7235,0,52,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.8093,0,53,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.9179,0,54,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,1,correct,0.6676,0,55,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,1,correct,0.7872,0,56,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,1,correct,0.6262,0,57,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.5808,0,58,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.6815,0,59,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.5805,0,60,3,1,Early,10¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.798,0,61,4,1,Early,1¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.5986,0,62,4,1,Early,1¢,19.208219178082192,19,Adults,152
Hard,1,correct,1.0437,0,63,4,1,Early,1¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.8392,0,64,4,1,Early,1¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.8101,0,65,4,1,Early,1¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.6418,0,66,4,1,Early,1¢,19.208219178082192,19,Adults,152
Hard,0,correct,0.6207,0,67,4,1,Early,1¢,19.208219178082192,19,Adults,152
Hard,1,correct,0.5803,0,68,4,1,Early,1¢,19.208219178082192,19,Adults,152
